[INFO] | 2026-06-21 07:15:53 PM | analyzer.24     | Analysis started at: 2026-06-21 07:15:53 PM
[INFO] | 2026-06-21 07:15:53 PM | analyzer.24     | Callgraph generation started!
[INFO] | 2026-06-21 07:15:53 PM | analyzer.24     | Callgraph generation finished!
[INFO] | 2026-06-21 07:15:53 PM | analyzer.24     | Interprocedural CFG generation started!
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Interprocedural CFG generation finished!
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Storage dependency graph generation started!
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Storage dependency graph generation finished!
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Value Range Analysis started
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Generating return summary for slitherConstructorConstantVariables
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Return summary generated for slitherConstructorConstantVariables
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Range graph generated
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Processed function slitherConstructorConstantVariables
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Generating return summary for add
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Return summary generated for add
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Processed function add
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Generating return summary for sub
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Return summary generated for sub
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Processed function sub
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Generating return summary for mul
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Return summary generated for mul
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Processed function mul
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Generating return summary for div
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Return summary generated for div
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Processed function div
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Generating return summary for mod
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Return summary generated for mod
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Processed function mod
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Generating return summary for initialize
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Return summary generated for initialize
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Range graph generated
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Processed function initialize
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Generating return summary for getStaticCommissionRatio
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Return summary generated for getStaticCommissionRatio
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Processed function getStaticCommissionRatio
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Generating return summary for getDynamicCommissionRatio
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Return summary generated for getDynamicCommissionRatio
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Processed function getDynamicCommissionRatio
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Generating return summary for addInvestRecord
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Return summary generated for addInvestRecord
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Processed function addInvestRecord
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Generating return summary for addStaticCommissionRecord
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | Return summary generated for addStaticCommissionRecord
[INFO] | 2026-06-21 07:15:54 PM | analyzer.24     | State variable assignement do not exist
