[INFO] | 2026-06-21 07:15:35 PM | analyzer.16     | Analysis started at: 2026-06-21 07:15:35 PM
[INFO] | 2026-06-21 07:15:35 PM | analyzer.16     | Callgraph generation started!
[INFO] | 2026-06-21 07:15:35 PM | analyzer.16     | Callgraph generation finished!
[INFO] | 2026-06-21 07:15:35 PM | analyzer.16     | Interprocedural CFG generation started!
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Interprocedural CFG generation finished!
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Storage dependency graph generation started!
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Storage dependency graph generation finished!
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Value Range Analysis started
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Generating return summary for mul
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Return summary generated for mul
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Processed function mul
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Generating return summary for div
[WARNING] | 2026-06-21 07:15:36 PM | analyzer.16     | No lvalue eligible assignment, is this some bug!
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Return summary generated for div
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Processed function div
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Generating return summary for sub
[WARNING] | 2026-06-21 07:15:36 PM | analyzer.16     | No lvalue eligible assignment, is this some bug!
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Return summary generated for sub
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Processed function sub
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Generating return summary for add
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Return summary generated for add
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Processed function add
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Generating return summary for totalSupply
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Return summary generated for totalSupply
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Processed function totalSupply
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Generating return summary for balanceOf
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Return summary generated for balanceOf
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Processed function balanceOf
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Generating return summary for allowance
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Return summary generated for allowance
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Processed function allowance
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Generating return summary for transfer
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Return summary generated for transfer
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Processed function transfer
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Generating return summary for approve
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Return summary generated for approve
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Processed function approve
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Generating return summary for transferFrom
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Return summary generated for transferFrom
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Processed function transferFrom
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Generating return summary for constructor
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Return summary generated for constructor
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Range graph generated
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Processed function constructor
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Generating return summary for onlyOwner
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Return summary generated for onlyOwner
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Processed function onlyOwner
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Generating return summary for constructor
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Return summary generated for constructor
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Range graph generated
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Processed function constructor
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Generating return summary for totalSupply
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Return summary generated for totalSupply
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | State variable assignement do not exist
[INFO] | 2026-06-21 07:15:36 PM | analyzer.16     | Processed function totalSupply
