[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Analysis started at: 2026-06-21 07:16:18 PM
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Callgraph generation started!
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Callgraph generation finished!
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Interprocedural CFG generation started!
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Interprocedural CFG generation finished!
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Storage dependency graph generation started!
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Storage dependency graph generation finished!
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Value Range Analysis started
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Generating return summary for _setMetadata
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Return summary generated for _setMetadata
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Processed function _setMetadata
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Generating return summary for getOperator
[WARNING] | 2026-06-21 07:16:18 PM | analyzer.44     | No lvalue eligible assignment, is this some bug!
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Return summary generated for getOperator
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Processed function getOperator
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Generating return summary for hasActiveOperator
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Return summary generated for hasActiveOperator
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Processed function hasActiveOperator
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Generating return summary for _setMultiHashFormat
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Return summary generated for _setMultiHashFormat
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Processed function _setMultiHashFormat
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Generating return summary for _submitHash
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Return summary generated for _submitHash
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Processed function _submitHash
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Generating return summary for _combineMultiHash
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Return summary generated for _combineMultiHash
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Processed function _combineMultiHash
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Generating return summary for _splitMultiHash
[WARNING] | 2026-06-21 07:16:18 PM | analyzer.44     | Can there be this kind of variables
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Return summary generated for _splitMultiHash
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Processed function _splitMultiHash
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Generating return summary for create
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Return summary generated for create
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Processed function create
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Generating return summary for createSalty
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Return summary generated for createSalty
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Processed function createSalty
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Generating return summary for getInitSelector
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Return summary generated for getInitSelector
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Processed function getInitSelector
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Generating return summary for getInstanceRegistry
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Return summary generated for getInstanceRegistry
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Processed function getInstanceRegistry
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Generating return summary for getTemplate
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | Return summary generated for getTemplate
[INFO] | 2026-06-21 07:16:18 PM | analyzer.44     | State variable assignement do not exist
