[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Analysis started at: 2026-06-21 07:16:04 PM
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Callgraph generation started!
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Callgraph generation finished!
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Interprocedural CFG generation started!
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Interprocedural CFG generation finished!
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Storage dependency graph generation started!
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Storage dependency graph generation finished!
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Value Range Analysis started
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Generating return summary for sub
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Return summary generated for sub
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Processed function sub
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Generating return summary for add
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Return summary generated for add
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Processed function add
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Generating return summary for balanceOf
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Return summary generated for balanceOf
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Processed function balanceOf
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Generating return summary for transfer
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Return summary generated for transfer
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Processed function transfer
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Generating return summary for transferFrom
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Return summary generated for transferFrom
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Processed function transferFrom
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Generating return summary for approve
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Return summary generated for approve
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Processed function approve
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Generating return summary for allowance
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Return summary generated for allowance
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Processed function allowance
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Generating return summary for balanceOf
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Return summary generated for balanceOf
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Processed function balanceOf
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Generating return summary for transfer
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Return summary generated for transfer
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | State variable assignement do not exist
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Processed function transfer
[INFO] | 2026-06-21 07:16:04 PM | analyzer.32     | Generating return summary for transferFrom
